"1.2804,01/04/2013 13:18:02,"
"1.2804,01/04/2013 13:33:02,"
"1.2804,01/04/2013 13:48:01,"
"1.2804,01/04/2013 14:03:04,"
"1.2804,01/04/2013 14:18:02,"
"1.2804,01/04/2013 14:33:03,"
"1.2804,01/04/2013 14:48:02,"
"1.2804,01/04/2013 15:03:05,"
"1.2804,01/04/2013 15:18:02,"
"1.2804,01/04/2013 15:33:08,"
"1.2804,01/04/2013 15:48:01,"
"1.2804,01/04/2013 16:03:06,"
"1.2804,01/04/2013 16:18:08,"
"1.2804,01/04/2013 16:33:02,"
"1.2804,01/04/2013 16:48:02,"
"1.2804,01/04/2013 17:03:02,"
"1.2804,01/04/2013 17:18:02,"
"1.2804,01/04/2013 17:33:02,"
"1.2804,01/04/2013 17:48:05,"
"1.2804,01/04/2013 18:03:06,"
"1.2804,01/04/2013 18:18:02,"
"1.2804,01/04/2013 18:33:06,"
"1.2804,01/04/2013 18:48:05,"
"1.2804,01/04/2013 19:03:02,"
"1.2804,01/04/2013 19:18:03,"
"1.2804,01/04/2013 19:33:02,"
"1.2804,01/04/2013 19:48:02,"
"1.2804,01/04/2013 20:03:05,"
"1.2804,01/04/2013 20:18:02,"
"1.2804,01/04/2013 20:33:09,"
"1.2804,01/04/2013 20:48:02,"
"1.2804,01/04/2013 21:03:05,"
"1.2804,01/04/2013 21:18:02,"
"1.2804,01/04/2013 21:33:02,"
"1.2804,01/04/2013 21:48:02,"
"1.2804,01/04/2013 22:03:05,"
"1.2843,01/04/2013 22:18:02,"
"1.2845,01/04/2013 22:33:05,"
"1.2847,01/04/2013 22:48:02,"
"1.2844,01/04/2013 23:03:02,"
"1.2844,01/04/2013 23:18:02,"
"1.2844,01/04/2013 23:33:02,"
"1.2844,01/04/2013 23:48:02,"
"1.2844,02/04/2013 00:03:02,"
"1.2844,02/04/2013 00:18:02,"
"1.2847,02/04/2013 00:33:05,"
"1.2848,02/04/2013 00:48:02,"
"1.2848,02/04/2013 01:03:02,"
"1.2848,02/04/2013 08:51:45,"
"1.2849,02/04/2013 09:03:03,"
"1.2836,02/04/2013 09:18:06,"
"1.2834,02/04/2013 09:33:02,"
"1.2837,02/04/2013 09:48:51,"
"1.284,02/04/2013 10:03:02,"
"1.2834,02/04/2013 10:18:05,"
"1.2837,02/04/2013 10:33:02,"
"1.2845,02/04/2013 10:48:02,"
"1.284,02/04/2013 11:03:02,"
"1.2855,02/04/2013 11:18:02,"
"1.285,02/04/2013 11:33:01,"
"1.2838,02/04/2013 11:48:02,"
"1.2839,02/04/2013 12:03:01,"
"1.2836,02/04/2013 12:18:01,"
"1.2833,02/04/2013 12:33:02,"
"1.2832,02/04/2013 12:48:02,"
"1.284,02/04/2013 13:03:10,"
"1.2841,02/04/2013 13:18:05,"
"1.2834,02/04/2013 13:33:07,"
"1.2833,02/04/2013 13:48:07,"
"1.283,02/04/2013 14:03:01,"
"1.2828,02/04/2013 14:18:02,"
"1.2814,02/04/2013 14:33:03,"
"1.2816,02/04/2013 14:48:01,"
"1.2822,02/04/2013 15:03:02,"
"1.2816,02/04/2013 15:18:02,"
"1.2829,02/04/2013 15:33:01,"
"1.2824,02/04/2013 15:48:02,"
"1.2835,02/04/2013 16:03:02,"
"1.2836,02/04/2013 16:18:02,"
"1.2838,02/04/2013 16:33:08,"
"1.2834,02/04/2013 16:48:02,"
"1.2836,02/04/2013 17:03:04,"
"1.2836,02/04/2013 17:18:01,"
"1.2836,02/04/2013 17:33:06,"
"1.2835,02/04/2013 17:48:02,"
"1.2826,02/04/2013 18:03:07,"
"1.2826,02/04/2013 18:18:02,"
"1.2821,02/04/2013 18:33:02,"
"1.2823,02/04/2013 18:48:05,"
"1.282,02/04/2013 19:03:02,"
"1.2824,02/04/2013 19:18:02,"
"1.282,02/04/2013 19:33:09,"
"1.2818,02/04/2013 19:48:02,"
"1.2815,02/04/2013 20:03:05,"
"1.2812,02/04/2013 20:18:02,"
"1.2817,02/04/2013 20:33:06,"
"1.2814,02/04/2013 20:48:02,"
"1.2815,02/04/2013 21:03:04,"
"1.2816,02/04/2013 21:18:11,"
"1.2816,02/04/2013 21:33:03,"
"1.2819,02/04/2013 21:48:02,"
"1.2821,02/04/2013 22:03:11,"
"1.2817,02/04/2013 22:18:02,"
"1.2825,02/04/2013 22:33:02,"
"1.2824,02/04/2013 22:48:02,"
"1.2824,02/04/2013 23:03:01,"
"1.2824,02/04/2013 23:18:02,"
"1.2824,02/04/2013 23:33:05,"
"1.2824,02/04/2013 23:48:02,"
"1.2824,03/04/2013 00:03:01,"
"1.2824,03/04/2013 00:18:01,"
"1.2819,03/04/2013 00:33:02,"
"1.2817,03/04/2013 00:48:06,"
"1.2819,03/04/2013 01:03:02,"
"1.2815,03/04/2013 01:18:01,"
"1.2815,03/04/2013 01:33:01,"
"1.2814,03/04/2013 01:48:01,"
"1.2806,03/04/2013 02:03:01,"
"1.2798,03/04/2013 02:18:01,"
"1.2799,03/04/2013 02:33:01,"
"1.2797,03/04/2013 02:48:01,"
"1.2801,03/04/2013 03:03:02,"
"1.2802,03/04/2013 03:18:08,"
"1.281,03/04/2013 09:21:52,"
"1.2811,03/04/2013 09:49:20,"
"1.2825,03/04/2013 10:21:06,"
"1.2832,03/04/2013 10:48:42,"
"1.2825,03/04/2013 11:20:44,"
"1.282,03/04/2013 11:48:12,"
"1.2814,03/04/2013 12:03:20,"
"1.2816,03/04/2013 12:18:08,"
"1.2813,03/04/2013 12:33:06,"
"1.2816,03/04/2013 12:48:05,"
"1.2834,03/04/2013 13:03:06,"
"1.2835,03/04/2013 13:18:02,"
"1.2838,03/04/2013 13:33:06,"
"1.2834,03/04/2013 13:48:02,"
"1.2833,03/04/2013 14:03:04,"
"1.2829,03/04/2013 14:18:02,"
"1.2838,03/04/2013 14:33:13,"
"1.2842,03/04/2013 15:33:02,"
"1.2845,03/04/2013 15:48:02,"
"1.2845,03/04/2013 16:03:02,"
"1.284,03/04/2013 16:18:01,"
"1.2841,03/04/2013 16:33:03,"
"1.2852,03/04/2013 16:48:02,"
"1.2847,03/04/2013 17:03:03,"
"1.285,04/04/2013 01:33:07,"
"1.2848,04/04/2013 01:48:02,"
"1.2844,04/04/2013 02:03:03,"
"1.2842,04/04/2013 02:18:02,"
"1.2841,04/04/2013 02:33:03,"
"1.2842,04/04/2013 02:48:01,"
"1.2843,04/04/2013 03:03:02,"
"1.2841,04/04/2013 03:18:29,"
"1.2847,04/04/2013 03:49:15,"
"1.2846,04/04/2013 04:04:04,"
"1.2848,04/04/2013 04:19:37,"
"1.2845,04/04/2013 04:51:30,"
"1.2848,04/04/2013 05:03:11,"
"1.2849,04/04/2013 05:18:55,"
"1.2849,04/04/2013 05:33:13,"
"1.2835,04/04/2013 05:48:07,"
"1.2833,04/04/2013 06:03:03,"
"1.2831,04/04/2013 06:18:02,"
"1.2837,04/04/2013 06:33:03,"
"1.2837,04/04/2013 06:48:01,"
"1.2834,04/04/2013 07:03:02,"
"1.2834,04/04/2013 07:18:02,"
"1.2833,04/04/2013 07:33:02,"
"1.2826,04/04/2013 07:48:02,"
"1.2828,04/04/2013 08:03:02,"
"1.2835,04/04/2013 08:18:06,"
"1.2831,04/04/2013 08:33:04,"
"1.2821,04/04/2013 08:48:01,"
"1.2788,04/04/2013 09:03:02,"
"1.2796,04/04/2013 09:25:18,"
